Subject,Predicate,Object,Wikipedia-URL,Unnamed: 4
Hamburger Tageblatt,Gründer,NSDAP,https://de.wikipedia.org/wiki/Hamburger_Tageblatt,
Hamburger Tageblatt,Verkehr,"15.000 bis 20.000, 134.600, 100.000, ",https://de.wikipedia.org/wiki/Hamburger_Tageblatt,
Hamburger Tageblatt,Schwester Zeitung,"Hamburger Fremdenblatt, Hamburger Anzeiger",https://de.wikipedia.org/wiki/Hamburger_Tageblatt,
Hamburger Tageblatt,Mitherausgeber,,https://de.wikipedia.org/wiki/Hamburger_Tageblatt,
Hamburger Tageblatt,VIAF-ID,,https://de.wikipedia.org/wiki/Hamburger_Tageblatt,
Hamburger Tageblatt,Beschreibung der Darstellung (Bildunterschrift),,https://de.wikipedia.org/wiki/Hamburger_Tageblatt,
Hamburger Tageblatt,Herausgebertitel,,https://de.wikipedia.org/wiki/Hamburger_Tageblatt,
Hamburger Tageblatt,Logo,,https://de.wikipedia.org/wiki/Hamburger_Tageblatt,
Eidgenössische Bank,Standort,Bern,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Passagiere pro Tag,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Schicksal,Übernahme durch die Schweizerische Bankgesellschaft (SBG) im Jahre 1945,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,früherer Name,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Gründungsdatum,1863,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Gründungsjahr,1863,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Anzahl der Mitarbeiter,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Anzahl der Standorte,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Passagiere pro Jahr,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Zweck,"Handels-, Effekten- und Notenbank",https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Einnahmen ($),,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Land,Schweiz,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,gegründet von,Jakob Stämpfli,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Genre,"Handels-, Effekten- und Notenbank",https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Hauptsitz,Bern,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Industrie,Geschäftsbanken,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Schlüsselperson,Jakob Stämpfli,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Betreiber,Schweizerische Bankgesellschaft,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Eigentümer,Schweizerische Bankgesellschaft,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Besitzerfirma,Schweizerische Bankgesellschaft,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Muttergesellschaft,Schweizerische Bankgesellschaft,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Vorgänger,"Handels-, Effekten- und Notenbank",https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Produkt,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Dienst,"Handels-, Effekten- und Notenbank",https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Typ,"Handels-, Effekten- und Notenbank",https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Ziel,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Fahrzeugtypen der Flotte,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Anzahl der Linien,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,ursprünglicher Namen,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Nachfolger,"UBS AG, Schweizerische Nationalbank, Eidgenössische Bank Beteiligungs- und Finanzgesellschaft",https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Aktiva ($),350 Millionen Schweizer Franken,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Gerechtigkeit ($),,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,ist ein Teil von,Schweizerische Bankgesellschaft,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Anzahl Büros,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Kraftstofftyp,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,wichtiger Verkehrsknotenpunkt,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Allianz,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Anzahl Rechtsanwälte,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Nettoergebnis ($),,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Betriebsergebnis ($),,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,aktueller Status,Übernahme durch die Schweizerische Bankgesellschaft (SBG),https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Anzahl der Fahrzeuge,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Streckenlänge (μ),,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Rechtsform,"Handels-, Effekten- und Notenbank",https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Art der Elektrifizierung,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Schließungsjahr,1945,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Anzahl der Stationen,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Eröffnungsdatum,1863,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Eröffnungsjahr,1863,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Beschäftigung,"Handels-, Effekten- und Notenbank",https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Durchschnittsgeschwindigkeit (kmh),,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Höchstgeschwindigkeit (kmh),,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Spurweite Eisenbahn (μ),,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Voltzahl der Elektrifizierung (V),,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Gründer,Jakob Stämpfli,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Geburtsdatum,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Geburtsjahr,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Ehepartner,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Slogan,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Sendebeginn,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Motto,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Sprache,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Handelsname,EIBA,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Produktion,Banknoten,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Format,"Handels-, Effekten- und Notenbank",https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Chefredakteur,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Etat ($),350 MillionenSchweizer  Franken,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Führer,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Zuständigkeit,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Adresse,"Bern am Bubenbergplatz, rue Leopold Rober Le Chaux de Fonds, untere Bahnhofstraße Zürich",https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Stadt,Bern,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Gründungsort,Bern,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Zahl der Studierenden,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Staat,Schweiz,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,offizielle Schulfarbe,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Provinz,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Anzahl der Freiwilligen,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Startdatum,1863,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Einwohnerzahl,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Postleitzahl,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Bezirk,"Bern, Zürich",https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Geschäftsführer,Jakob Stämpfli,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Herausgeber,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,schriftsteller,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Sitzplatzkapazität,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Enddatum,1945,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Empfangsgebiet,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,bekannt für,eine der bedeutendsten Schweizer Geschäftsbanken,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Nationalität,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,alternativer Name,EIBA,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Architekt,"Leopold Blotnitzki, Adolph Brunner, ",https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Landkarte,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,wissenschaftliche Disziplin,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Institution,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Doktorvater,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Status,eine der bedeutendsten Schweizer Geschäftsbanken,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Laufzeit (s),,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,autor,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Produzent,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Produktionsfirma,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Laufzeit (m),,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Geburtsort,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Partei,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Wahldatum des Vorsitzenden,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Name in der Legislaturperiode,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,politische Partei in der Legislative,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,politische Partei des Vorsitzenden,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Geburtsname,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Entwickler,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Betriebssystem,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Lizenz,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Bildformat,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Fläche (m2),,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Baujahr,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Bildung,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Personalbestand,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Befehlshaber,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Digitalkanal,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Arbeitgeber,Jakob Stämpfli,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Abkürzung,EIBA,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Mitgliedschaft,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Kind,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Heimatort,Bern,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Kommandostruktur,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Garnison,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,ISO-Ländercode,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,politischer Führer,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Sterbeort,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Sterbedatum,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Sterbejahr,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Ruhestätte,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Titel,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Diözese,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Herausgeber,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Kompressionsverhältnis,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Ventilsteuerung,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Konfiguration,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Ausgangsleistung (W),,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Hersteller,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Kraftstoffsystem,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Kühlsystem,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Ausgangsleistung (kW),,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Montage,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Kosten ($),,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Mieter,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Vertriebsgesellschaft,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Etikett verteilen,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Einteilung,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Zustand,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Region bedient region,Schweiz,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Tochtergesellschaft,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Zielflughafen,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,ICAO-Code,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Jahr des ausgewiesenen Umsatzes,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Einsendeschluss,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Auflösungsdatum,1945,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Auflösungsjahr,1945,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,IATA-Code,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Drehkreuz Flughafen,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Schulungstermin,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Standort Stadt,Bern,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Meldemarke,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,verwaltetes Vermögen ($),350 Millionen Schweizer Franken,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,LeaderFunktion,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Verkehr,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,LCCN-ID,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Mutterorganisation,Schweizerische Bankgesellschaft,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Zugehörigkeit,Schweizerische Bankgesellschaft,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Entfernung zum Charing Cross (Î¼),,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Gitter Referenz,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,aktive Jahre Ende Jahr,1945,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,aktive Jahre Startjahr,1863,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,alias,EIBA,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Herkunftsland,Schweiz,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,VIAF-ID,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Alma Mater,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,mit,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Laufzeit,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Abrissdatum,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,letzter Wahltermin,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Baubeginn,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,IMDB-ID,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,neueste Release-Version,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Veröffentlichungsdatum,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Computerplattform,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,NRHP-Referenznummer,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,architektonischer Stil,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Nettovermögen ($),350 Millionen Schweizer Franken,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Rufzeichen,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Kinderorganisation,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Enddatum des Gebäudes,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,derzeit verwendet für,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Zylinderbohrung (Î¼),,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Kolbenhub (Î¼),,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Drehmomentabgabe (Nm),,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Verdrängung (Î¼Â³),,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Produktionsende Jahr,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Produktionsstartjahr,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Blocklegierung,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Kopflegierung,,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Zylinderbohrung (mm),,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Hubraum (cm³),,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Kolbenhub (mm),,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Eidgenössische Bank,Drehmomentabgabe (Nm),,https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank,
Jüdische Gemeinde Esens,Standort,Esens,https://de.wikipedia.org/wiki/J%C3%BCdische_Gemeinde_Esens,
Jüdische Gemeinde Esens,Passagiere pro Tag,,https://de.wikipedia.org/wiki/J%C3%BCdische_Gemeinde_Esens,
