Subject;Predicate;Object;Wikipedia-URL;;;;;
Berliner Volks-Zeitung;Sprache;deutsche;https://de.wikipedia.org/wiki/Berliner_Volks-Zeitung;;;;;
Berliner Volks-Zeitung;Eigentümer;Rudolf Mosse, Buch- und Tiefdruck GmbH, Deutschen Verlag;https://de.wikipedia.org/wiki/Berliner_Volks-Zeitung;;;;;
Berliner Volks-Zeitung;Typ;regionale deutsche Tageszeitung;https://de.wikipedia.org/wiki/Berliner_Volks-Zeitung;;;;;
Berliner Volks-Zeitung;Chefredakteur;Adolph Phillips, Karl Vollrath, Otto Nuschke;https://de.wikipedia.org/wiki/Berliner_Volks-Zeitung;;;;;
Berliner Volks-Zeitung;Standort;Berlin;https://de.wikipedia.org/wiki/Berliner_Volks-Zeitung;;;;;
Berliner Volks-Zeitung;Datum;1. April 1849;https://de.wikipedia.org/wiki/Berliner_Volks-Zeitung;;;;;
Berliner Volks-Zeitung;ISSN;N/A;https://de.wikipedia.org/wiki/Berliner_Volks-Zeitung;;;;;
Berliner Volks-Zeitung;Jahr;1849;https://de.wikipedia.org/wiki/Berliner_Volks-Zeitung;;;;;
Berliner Volks-Zeitung;Stadt;Berlin;https://de.wikipedia.org/wiki/Berliner_Volks-Zeitung;;;;;
Berliner Volks-Zeitung;Bildgröße (px);N/A;https://de.wikipedia.org/wiki/Berliner_Volks-Zeitung;;;;;
Berliner Volks-Zeitung;Land;Deutschland;https://de.wikipedia.org/wiki/Berliner_Volks-Zeitung;;;;;
Berliner Volks-Zeitung;Genre;Tageszeitung;https://de.wikipedia.org/wiki/Berliner_Volks-Zeitung;;;;;
Berliner Volks-Zeitung;Gründer;Franz Duncker sowie Aaron Bernstein;https://de.wikipedia.org/wiki/Berliner_Volks-Zeitung;;;;;
Berliner Volks-Zeitung;Verkehr;22.000, 20.000, 140.000, 225.000, 70.000, 614.680  ;https://de.wikipedia.org/wiki/Berliner_Volks-Zeitung;;;;;
Berliner Volks-Zeitung;Schwester Zeitung;Berliner Morgen-Zeitung, Berliner Tageblatt;https://de.wikipedia.org/wiki/Berliner_Volks-Zeitung;;;;;
Berliner Volks-Zeitung;Mitherausgeber;Theodor Wolff;https://de.wikipedia.org/wiki/Berliner_Volks-Zeitung;;;;;
Berliner Volks-Zeitung;VIAF-ID;N/A;https://de.wikipedia.org/wiki/Berliner_Volks-Zeitung;;;;;
Berliner Volks-Zeitung;Beschreibung der Darstellung (Bildunterschrift);N/A;https://de.wikipedia.org/wiki/Berliner_Volks-Zeitung;;;;;
Berliner Volks-Zeitung;Herausgebertitel;N/A;https://de.wikipedia.org/wiki/Berliner_Volks-Zeitung;;;;;
Berliner Volks-Zeitung;Logo;N/A;https://de.wikipedia.org/wiki/Berliner_Volks-Zeitung;;;;;
Hamburger Tageblatt;Gründungsdatum;1. Januar 1931;https://de.wikipedia.org/wiki/Hamburger_Tageblatt;1. Januar 1931;;;;
Hamburger Tageblatt;Herausgeber;Albert Krebs;https://de.wikipedia.org/wiki/Hamburger_Tageblatt;;;;;
Hamburger Tageblatt;Format;Tageszeitung;https://de.wikipedia.org/wiki/Hamburger_Tageblatt;;;;;
Hamburger Tageblatt;gegründet von;NSDAP;https://de.wikipedia.org/wiki/Hamburger_Tageblatt;;;;;
Hamburger Tageblatt;Hauptsitz;Hamburg;https://de.wikipedia.org/wiki/Hamburger_Tageblatt;;;;;
Hamburger Tageblatt;Sprache;deutsch;https://de.wikipedia.org/wiki/Hamburger_Tageblatt;;;;;
Hamburger Tageblatt;Eigentümer;NSDAP, Hamburger Tageblatt GmbH, Franz-Eher-Verlag;https://de.wikipedia.org/wiki/Hamburger_Tageblatt;;;;;
Hamburger Tageblatt;Typ;Tageszeitung;https://de.wikipedia.org/wiki/Hamburger_Tageblatt;;;;;
Hamburger Tageblatt;Chefredakteur;Albert Krebs, Hermann Okraß;https://de.wikipedia.org/wiki/Hamburger_Tageblatt;;;;;
Hamburger Tageblatt;Standort;Hamburg;https://de.wikipedia.org/wiki/Hamburger_Tageblatt;;;;;
Hamburger Tageblatt;Datum;1. Januar 1931;https://de.wikipedia.org/wiki/Hamburger_Tageblatt;;;;;
Hamburger Tageblatt;ISSN;N/A;https://de.wikipedia.org/wiki/Hamburger_Tageblatt;;;;;
Hamburger Tageblatt;Jahr;1931;https://de.wikipedia.org/wiki/Hamburger_Tageblatt;;;;;
Hamburger Tageblatt;Stadt;Hamburg;https://de.wikipedia.org/wiki/Hamburger_Tageblatt;;;;;
Hamburger Tageblatt;Bildgröße (px);N/A;https://de.wikipedia.org/wiki/Hamburger_Tageblatt;;;;;
Hamburger Tageblatt;Land;N/A;https://de.wikipedia.org/wiki/Hamburger_Tageblatt;;;;;
Hamburger Tageblatt;Genre;Tageszeitung;https://de.wikipedia.org/wiki/Hamburger_Tageblatt;;;;;
Hamburger Tageblatt;Gründer;NSDAP;https://de.wikipedia.org/wiki/Hamburger_Tageblatt;;;;;
Hamburger Tageblatt;Verkehr;15.000 bis 20.000, 134.600, 100.000, ;https://de.wikipedia.org/wiki/Hamburger_Tageblatt;;;;;
Hamburger Tageblatt;Schwester Zeitung;Hamburger Fremdenblatt, Hamburger Anzeiger;https://de.wikipedia.org/wiki/Hamburger_Tageblatt;;;;;
Hamburger Tageblatt;Mitherausgeber;N/A;https://de.wikipedia.org/wiki/Hamburger_Tageblatt;;;;;
Hamburger Tageblatt;VIAF-ID;N/A;https://de.wikipedia.org/wiki/Hamburger_Tageblatt;;;;;
Hamburger Tageblatt;Beschreibung der Darstellung (Bildunterschrift);N/A;https://de.wikipedia.org/wiki/Hamburger_Tageblatt;;;;;
Hamburger Tageblatt;Herausgebertitel;N/A;https://de.wikipedia.org/wiki/Hamburger_Tageblatt;;;;;
Hamburger Tageblatt;Logo;N/A;https://de.wikipedia.org/wiki/Hamburger_Tageblatt;;;;;
Eidgenössische Bank;Standort;Bern;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Passagiere pro Tag;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Schicksal;Übernahme durch die Schweizerische Bankgesellschaft (SBG) im Jahre 1945;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;früherer Name;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Gründungsdatum;1863;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Gründungsjahr;1863;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Anzahl der Mitarbeiter;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Anzahl der Standorte;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Passagiere pro Jahr;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Zweck;Handels-, Effekten- und Notenbank;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Einnahmen ($);N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Land;Schweiz;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;gegründet von;Jakob Stämpfli;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Genre;Handels-, Effekten- und Notenbank;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Hauptsitz;Bern;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Industrie;Geschäftsbanken;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Schlüsselperson;Jakob Stämpfli;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Betreiber;Schweizerische Bankgesellschaft;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Eigentümer;Schweizerische Bankgesellschaft;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Besitzerfirma;Schweizerische Bankgesellschaft;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Muttergesellschaft;Schweizerische Bankgesellschaft;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Vorgänger;Handels-, Effekten- und Notenbank;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Produkt;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Dienst;Handels-, Effekten- und Notenbank;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Typ;Handels-, Effekten- und Notenbank;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Ziel;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Fahrzeugtypen der Flotte;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Anzahl der Linien;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;ursprünglicher Namen;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Nachfolger;UBS AG, Schweizerische Nationalbank, Eidgenössische Bank Beteiligungs- und Finanzgesellschaft;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Aktiva ($);350 Millionen Schweizer Franken;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Gerechtigkeit ($);N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;ist ein Teil von;Schweizerische Bankgesellschaft;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Anzahl Büros;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Kraftstofftyp;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;wichtiger Verkehrsknotenpunkt;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Allianz;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Anzahl Rechtsanwälte;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Nettoergebnis ($);N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Betriebsergebnis ($);N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;aktueller Status;Übernahme durch die Schweizerische Bankgesellschaft (SBG);https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Anzahl der Fahrzeuge;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Streckenlänge (μ);N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Rechtsform;Handels-, Effekten- und Notenbank;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Art der Elektrifizierung;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Schließungsjahr;1945;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Anzahl der Stationen;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Eröffnungsdatum;1863;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Eröffnungsjahr;1863;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Beschäftigung;Handels-, Effekten- und Notenbank;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Durchschnittsgeschwindigkeit (kmh);N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Höchstgeschwindigkeit (kmh);N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Spurweite Eisenbahn (μ);N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Voltzahl der Elektrifizierung (V);N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Gründer;Jakob Stämpfli;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Geburtsdatum;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Geburtsjahr;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Ehepartner;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Slogan;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Sendebeginn;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Motto;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Sprache;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Handelsname;EIBA;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Produktion;Banknoten;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Format;Handels-, Effekten- und Notenbank;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Chefredakteur;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Etat ($);350 MillionenSchweizer  Franken;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Führer;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Zuständigkeit;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Adresse;Bern am Bubenbergplatz, rue Leopold Rober Le Chaux de Fonds, untere Bahnhofstraße Zürich;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Stadt;Bern;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Gründungsort;Bern;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Zahl der Studierenden;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Staat;Schweiz;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;offizielle Schulfarbe;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Provinz;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Anzahl der Freiwilligen;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Startdatum;1863;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Einwohnerzahl;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Postleitzahl;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Bezirk;Bern, Zürich;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Geschäftsführer;Jakob Stämpfli;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Herausgeber;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;schriftsteller;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Sitzplatzkapazität;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Enddatum;1945;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Empfangsgebiet;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;bekannt für;eine der bedeutendsten Schweizer Geschäftsbanken;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Nationalität;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;alternativer Name;EIBA;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Architekt;Leopold Blotnitzki, Adolph Brunner, ;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Landkarte;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;wissenschaftliche Disziplin;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Institution;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Doktorvater;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Status;eine der bedeutendsten Schweizer Geschäftsbanken;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Laufzeit (s);N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;autor;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Produzent;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Produktionsfirma;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Laufzeit (m);N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Geburtsort;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Partei;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Wahldatum des Vorsitzenden;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Name in der Legislaturperiode;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;politische Partei in der Legislative;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;politische Partei des Vorsitzenden;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Geburtsname;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Entwickler;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Betriebssystem;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Lizenz;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Bildformat;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Fläche (m2);N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Baujahr;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Bildung;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Personalbestand;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Befehlshaber;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Digitalkanal;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Arbeitgeber;Jakob Stämpfli;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Abkürzung;EIBA;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Mitgliedschaft;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Kind;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Heimatort;Bern;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Kommandostruktur;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Garnison;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;ISO-Ländercode;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;politischer Führer;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Sterbeort;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Sterbedatum;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Sterbejahr;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Ruhestätte;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Titel;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Diözese;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Herausgeber;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Kompressionsverhältnis;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Ventilsteuerung;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Konfiguration;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Ausgangsleistung (W);N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Hersteller;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Kraftstoffsystem;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Kühlsystem;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Ausgangsleistung (kW);N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Montage;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Kosten ($);N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Mieter;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Vertriebsgesellschaft;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Etikett verteilen;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Einteilung;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Zustand;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Region bedient region;Schweiz;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Tochtergesellschaft;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Zielflughafen;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;ICAO-Code;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Jahr des ausgewiesenen Umsatzes;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Einsendeschluss;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Auflösungsdatum;1945;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Auflösungsjahr;1945;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;IATA-Code;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Drehkreuz Flughafen;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Schulungstermin;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Standort Stadt;Bern;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Meldemarke;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;verwaltetes Vermögen ($);350 Millionen Schweizer Franken;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;LeaderFunktion;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
Eidgenössische Bank;Verkehr;N/A;https://de.wikipedia.org/wiki/Eidgen%C3%B6ssische_Bank;;;;;
